基本資料,基本資料,基本資料,基本資料,基本資料,基本資料,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,排放概況,碳費衝擊,碳費衝擊,碳費衝擊,碳費衝擊,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,承諾目標,策略與行動,策略與行動,策略與行動,策略與行動,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,能源與再生能源,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024,趨勢數據 2022-2024
03244705,非上市櫃公司,萬洲化學股份有限公司,無簡稱,石化業,桃園市,40178.854,39130.78,12803.8273,,,,,,,,,,,,,,,,,12.0536562,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,40178.854,,,,,,,,,,0,0,0
11520909,2101,南港輪胎股份有限公司,南港,石化業,新竹縣,39545.551,13723.6,26301.1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8636653,0.03128150884,,,2050,相較 NA 基準年，於 NA 年減量 NA,,NA,NA,NA,NA,0,否,否,持續推行以天然氣鍋爐取代燃油鍋爐，汰換老舊重油鍋爐為天然氣鍋爐並已投入生產。推動供應鏈碳盤查、要求供應商進行減量行動、開發低碳替代材料。,推動供應鏈碳盤查、要求供應商進行減量行動、開發低碳替代材料,有提供,0.0665,"天然氣: 226,778.27 GJ; 電力(電網): 191,350.83 GJ; 燃料油: 2099.26 GJ",53153600,134/164,0.1,NA,已達成,"南港輪胎積極推動廠區太陽能光電系統，未來研擬搭配 綠電憑證採購機制，進行碳中和規劃。 新豐廠廠房屋頂第一期太陽能板裝設工程已完 成，年發電量約 2,295,800 度",NA,0.01,-0.4171272324,0,0,39545.551,0,0,2.597661618,,,53153600,,,NA,0,0,0
03543210,1220,台榮產業股份有限公司,台榮,碾穀、磨粉及澱粉製品製造業,雲林縣,30597.345,27527.7,14203.8227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1792035,0.02631234951,,,2050,相較 2024 基準年，於 2030 年減量 NA,,2024,2030,NA,41544,0,否,否,廠內已全面使用天然氣；規劃逐步淘汰燃油機具及運輸車輛，改用電動車輛。,NA,未提供,NA,電力: 33039 仟度; 天然氣: 10541 仟立方公尺; 柴油: 17480 公升; 汽油: 1879.86 公升; 液化石油氣: 140 公斤;,33039000,149/164,0,3998.48,未達成 / 未說明,,0.1,NA,,0,0,30597.345,0,0,8.791979238,,30466000,33039000,3998.48,3998.48,3998.48,0,0,0
12488060,非上市櫃公司,國瑞汽車股份有限公司,無簡稱,汽機車業,桃園市,38292.569,10251.93,28600.0984,,,,,,,,,,,,,,,,,11.4877707,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,38292.569,,,,,,,,,,0,0,0
11893409,1309,台達化學工業股份有限公司,台達化,石化業,高雄市,38343.136,6827.49,32782.3505,82509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5029408,淨利為負值,,,2050,相較 2017 基準年，於 2030 年減量 27%,,2017,2030,0.27,79699.88,0,否,否,2025-2030年推動煤轉氣、提高再生能源使用比例、降低產品碳足跡。優先採用低碳運輸、加強供應鏈碳管理、產品循環回收再利用。,優先採用低碳運輸、加強供應鏈碳管理、產品循環回收再利用,有提供,NA,電力: 378841 GJ; 天然氣: 251817 GJ; 蒸氣: 212655 GJ; 柴油: 5963 GJ; 汽油: 133 GJ; 液化石油氣: 68 GJ;,105233611.2,97/164,0,8600,未達成 / 未說明,購電協議,NA,0.01,0.03256413968,0,0,38343.136,0,0,2.058922907,99016190,100159525,105233611.2,,,8600,0,0,0
23503047,2049,上銀科技股份有限公司,上銀,金屬加工用機械設備製造業,雲林縣,45225.004,817.58,37463.184,272986.57,131083.75,8982.37,27451.26,10595.47,774.42,543.81,4429.97,0.73,1425.11,522.59,69596.37,131.48,NA,NA,3223.86,13.5675012,0.002088535689,,,2050,相較 2021 基準年，於 2030 年減量 42%,,2021,2030,0.42,176346.961,0,是,否,低碳產品研發、供應鏈產品碳足跡訓練輔導、綠色採購。,低碳產品研發、供應鏈產品碳足跡訓練輔導、綠色採購,有提供,NA,"外購非再生電力: 851,812 GJ; 自發自用及外購再生電力: 18,613 GJ; 天然氣: 76,669 GJ; 柴油: 11,489 GJ; 汽油: 2,847 GJ;",241741000,60/164,0.0214,2935,未達成 / 未說明,自發自用、購電協議、再生能源憑證,NA,0.02,0.04412142142,0,0,45225.004,0,0,1.85411569,274877000,233613000,241741000,,,2935,0,0,0
36514783,1215,台灣卜蜂企業股份有限公司,卜蜂,食品業,南投縣,47193.642,11422.68,20768.5504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1580926,0.001651788215,,,NA,未規劃 / 資訊不足,資料不足,,NA,,,0,否,否,2021年已全面停止重油使用，改以天然氣為主要能源。,NA,有提供,NA,電力: 83080.6 千度; 天然氣: 7394.94 千度; 柴油: 1730.88 公秉; 汽油: 229.94 公秉; 液化石油氣: 6.51 公秉; 太陽能: 220.59 千度;,83080600,114/164,0.0026,410.7,未達成 / 未說明,自發自用,NA,NA,0.04300794271,0,0,47193.642,0,0,1.688064044,80639847,80967706,83080600,,,410.7,0,0,0
24410807,非上市櫃公司,友達晶材股份有限公司,無簡稱,光電業,台中市,52351.618,20.26,37030.4663,,,,,,,,,,,,,,,,,15.7054854,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,52351.618,,,,,,,,,,0,0,0
28230046,6434,達輝光電股份有限公司,達輝光電,光電業,苗栗縣,38984.332,15687.73,22535.4896,,,,,,,,,,,,,,,,,11.6952996,淨利為負值,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,38984.332,0,0,30.06268816,,,,,,,0,0,0
24004006,2206,三陽工業股份有限公司,三陽工業,汽機車業,新竹縣,33745.863,11765.97,25533.3004,8065.13,NA,NA,8065.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1237589,0.0005383674076,,,2050,相較 2022 基準年，於 2030 年減量 8%,,2022,2030,0.08,45832.989,0,否,否,推動蒸氣鍋爐燃料重油轉液化石油氣、2025年導入智慧化能源管理(EMS)。研發低碳高效能產品、推動供應鏈減碳、使用環境友善原料。,研發低碳高效能產品、推動供應鏈減碳、使用環境友善原料,有提供,NA,電力: 59455900.9 度; 天然氣(LNG): 1632679.9 立方公尺; 柴油: 109097.5 公升; 汽油: 750677.0 公升; 液化石油氣(LPG): 1672560.0 公升; 重油/燃料油: 29210 公升; 乙炔: 117.3 立方公尺;,59455900.9,128/164,0,NA,未達成 / 未說明,NA,0.1,0.01,-0.1516750222,0,0,33745.863,0,0,0.5142262474,54237334,58228446,59455900.9,,,NA,0,0,0
18770509,4401,東隆興業股份有限公司,東隆興,紡織業,彰化縣,63390.604,7513.19,30317.8332,16.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0171812,淨利為負值,,,NA,相較 NA 基準年，於 2030 年減量 20%,,NA,2030,0.2,NA,47450,否,否,鍋爐燃料由燃煤轉為天然氣。,NA,有提供,NA,電力: 335474 GJ; 天然氣: 121553.1 GJ; 汽油: 741.0 GJ; 柴油: 204.3 GJ; 煤炭: 0 GJ;,93187222,107/164,0,NA,未達成 / 未說明,NA,NA,NA,-0.06156149628,0,0,63390.604,0,0,16.16333714,99717528,61373333,93187222,,,NA,685.88,0,0
70781345,非上市櫃公司,安瀚視特股份有限公司,無簡稱,非金屬製品加工業,台南市,42238.619,3600.6,33839.3952,,,,,,,,,,,,,,,,,12.6715857,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,42238.619,,,,,,,,,,0,0,0
34263157,非上市櫃公司,三洋窯業股份有限公司,無簡稱,非金屬製品加工業,新北市,37151.367,26630.49,9325.1392,,,,,,,,,,,,,,,,,11.1454101,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,36487,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,37099,36098.43,37151.367,,,,,,,,,,0,0,0
58176511,9939,宏全國際股份有限公司,宏全,鋼鐵業,台中市,33658.353,630.76,35246.1968,218514.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0975059,0.001284111657,,,2050,相較 2022 基準年，於 NA 年減量 NA,,2022,NA,NA,NA,0,否,否,推動In-House駐廠連線吹瓶減少運輸碳排放、採購再生原料(rPET)。,推動In-House駐廠連線吹瓶減少運輸碳排放、採購再生原料(rPET),有提供,0.0062,電力: 573775 GJ; 天然氣: 265879 GJ; 柴油: 1864 GJ; 汽油: 1731 GJ;,159381944.4,83/164,0,0,未達成 / 未說明,無,0.1,0.015,-0.03687673491,0,0,33658.353,0,0,1.184812683,145028056,150886111,159381944.4,,,0,0,0,0
96922622,4746,台耀化學股份有限公司,台耀,石化業,桃園市,33473.975,9484,27042.3504,58951.79,12085.57,NA,7865.3,NA,330.45,93.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0421925,淨利為負值,,,2050,相較 2022 基準年，於 NA 年減量 NA,,2022,NA,NA,33532.0089,0,否,否,於2023年完成二期太陽能發電建置。供應鏈管理、在地採購、綠色採購。,供應鏈管理、在地採購、綠色採購,有提供,NA,外購電力: 209139840 MJ; 天然氣: 135010184 MJ; 重油: 11304900 MJ; 太陽光電: 2634372 MJ; 柴油: 1638456 MJ;,58094400,130/164,0.0073,814.73,已達成,自發自用、再生能源憑證,NA,0.01,-0.02967039577,0,0,33473.975,0,0,7.075385655,52095200,55127582,58094400,,,814.73,0,0,0
90505585,非上市櫃公司,鴻揚半導體股份有限公司,無簡稱,半導體業,新竹市,40298.523,14213.34,26711.5512,,,,,,,,,,,,,,,,,12.0895569,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,40298.523,,,,,,,,,,0,0,0
07568009,1104,環球水泥股份有限公司,環泥,水泥業,桃園市,32584.559,29394.52,5460.0832,13078.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7753677,0.001258309085,,,2050,相較 2024 基準年，於 2030 年減量 5%,相較 2019 基準年，於 2030 年增加 43.7%,2024,2030,0.05,61319.4958,40536,否,否,139 年(2050)前達到 100%使用綠電取代傳統能源。139 年(2050)前達到 100%取代燃煤。廢棄物轉為資源、綠色建材、石膏板回收。,廢棄物轉為資源、綠色建材、石膏板回收,有提供,NA,燃料油: 203902 GJ; 煤炭: 163097 GJ; 外購電力: 153676 GJ; 柴油: 96309 GJ; 天然氣: 48044 GJ; 汽油: 4463 GJ; 綠能電力: 2020 GJ; 液化石油氣: 148 GJ;,42700000,143/164,0.003,NA,未達成 / 未說明,自發自用,1,0.01,0.0434600806,0,32994.049,32584.559,0,4.228725737,4.096762477,39766159,39745047,42700000,,,NA,2869.08,5325.64,6414.238
04695235,2208,台灣國際造船股份有限公司,台船,造船業,高雄市,0,5265.07,22116.1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,淨利為負值,,,NA,相較 2011 基準年，於 2025、2040、2050 年減量 10%,,2011,2025、2040、2050,0.1,NA,0,否,否,利用氫能、前瞻能源(甲醇、綠氨)代替現階段使用的化石燃料。,NA,有提供,NA,用電: 46841978 kWh; 船用燃油: 1491 公秉; 超級柴油: 208 公秉; 無鉛汽油: 32 公秉;,46841978,138/164,0.0304,1140,已達成,自發自用,NA,NA,0.1172686061,0,0,0,0,0,0,54354736,56901426,46841978,1140,1140,1140,0,0,0
07014916,非上市櫃公司,大同染整股份有限公司,無簡稱,紡織業,桃園市,41075.819,17075.41,6690.736,,,,,,,,,,,,,,,,,12.3227457,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,42635,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,24554,0,41075.819,,,,,,,,,,0,0,0
22663158,非上市櫃公司,科德寶遠東股份有限公司,無簡稱,紡織業,桃園市,38116.15,3773.55,30592.8252,,,,,,,,,,,,,,,,,11.434845,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,38116.15,,,,,,,,,,0,0,0
34175598,非上市櫃公司,錦美紙業股份有限公司,無簡稱,造紙業,桃園市,41160.234,12605.36,11080.6176,,,,,,,,,,,,,,,,,12.3480702,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,47094,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,42414,51169.683,41160.234,,,,,,,,,,9698.2,9125.6,5362
33144175,1456,怡華實業股份有限公司,怡華,紡織業,台南市,52738.098,8286.22,25850.1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8214294,0.5155665354,,,NA,相較 2022 基準年，於 2030 年減量 5%,,2022,2030,0.05,52738.098,0,否,否,,NA,有提供,NA,外購非再生: 129879.3024 GJ; 天然氣: 147.5177 GJ; 汽油: 0.0077 GJ;,36077584.03,147/164,0,0,未達成 / 未說明,無,NA,0.02,,0,0,52738.098,0,0,50.59902425,,,36077584.03,,,0,0,0,0
22956507,非上市櫃公司,遠東氣體工業股份有限公司,無簡稱,石化業,高雄市,37738.028,14.98,33395.9808,,,,,,,,,,,,,,,,,11.3214084,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,37738.028,,,,,,,,,,0,0,0
25131486,非上市櫃公司,紡安股份有限公司,無簡稱,紡織業,苗栗縣,49051.322,2145.09,24731.616,,,,,,,,,,,,,,,,,14.7153966,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,49051.322,,,,,,,,,,0,0,0
12529007,4207,環泰企業股份有限公司,環泰,食品業,桃園市,30351.829,27598.5,4620.5944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1055487,0.007649773548,,,2050,相較 2027 基準年，於 2037 年減量 20%,,2027,2037,0.2,NA,31586,否,否,規劃使用天然氣替代燃煤鍋爐，預計2025年開始汰換。於 2021 年起各廠區現有燃油鍋爐之燃料由重油改以特級燃油或 柴油替代，目前已發包陸續更換廠內煤炭鍋爐為天然氣鍋爐， 2025 年 5 月起先由天然氣管線鋪設開始執行，先行汰換 M03 蒸 氣鍋爐，可期降低碳排放至 2.5 萬公噸以下。,NA,未提供,NA,用電: 10816853 kWh; 煤炭: 16072750 KG; 柴油: 251796.06 L; 特級燃料油/重油: 196313 L; 汽油: 12059.04 L;,10816853,157/164,0,0,未達成 / 未說明,NA,NA,NA,,32785,30970.496,30351.829,6.499221917,5.800568885,5.386438882,,11388978,10816853,,,0,5018.48,16799.2,16072.75
70776899,3645,達邁科技股份有限公司,達邁,電子業,苗栗縣,35699.854,14703.59,19928.3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7099562,淨利為負值,,,2050,相較 2023 基準年，於 2030 年減量 35%,,2023,2030,0.35,41841.15,0,否,否,2025年銅鑼廠天然氣減少6.5%，2030年逐步全面電力綠電化。建立供應鏈碳管理機制、達成供應鏈碳中和、推動在地採購。,建立供應鏈碳管理機制、達成供應鏈碳中和、推動在地採購,有提供,0.0239,電力: 63937327 度; 天然氣: 7400001 立方公尺; 柴油: 7405.163 公升;,63937327,124/164,0.0124,650.08,未達成 / 未說明,建置自發自用太陽能發電系統，並取得再生能源憑證,0.02,0.01,-0.04594160962,0,0,35699.854,0,0,15.8907628,,,63937327,,,650.08,0,0,0
36550632,非上市櫃公司,國聯矽業化學股份有限公司,無簡稱,石化業,桃園市,40023.748,21854.97,12982.6173,21600000,118000000,300000,1700000,900000,300000,20000,50000,0,40000,NA,3700000,2900000,NA,NA,NA,12.0071244,無法計算,,,2050,相較 2021 基準年，於 2030 年減量 25%,,2021,2030,0.25,6300000,0,否,否,2050年氣候中和，持續減少化石燃料依賴。已於2024年3月底關閉Marl廠燃煤電廠，全球停止燃煤發電。減少採購原物料排放、使用替代原料來源、減少物流與包裝排放。,減少採購原物料排放、使用替代原料來源、減少物流與包裝排放,有提供,0.45,天然氣: 9901 GWh; 蒸氣: 3929 GWh; 外購電力: 3266 GWh; 其他化石來源: 1424 GWh; 煤炭: 931 GWh;,3266000000,12/164,0.47,NA,未達成 / 未說明,購電協議、綠色電力憑證,1,NA,,0,0,40023.748,,,,,,3266000000,,,NA,0,0,0
12691423,非上市櫃公司,台合科技股份有限公司,無簡稱,石化業,高雄市,29596.233,61774.32,3619.9432,,,,,,,,,,,,,,,,,8.8788699,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,98907.371,29596.233,,,,,,,,,,11806.862,13593.772,30765.762
70552666,3265,台星科股份有限公司,台星科,電子業,新竹縣,32910.461,3717.47,28685.9872,13085.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8731383,0.002486498619,,,NA,相較 2024 基準年，於 2029 年減量 9%,相較 2019 基準年，於 2030 年增加 32.7%,2024,2029,0.09,44861.864,30770,否,否,,NA,未提供,NA,外購電力: 209813.76 GJ; 汽油: 213.18 GJ; 柴油: 195.40 GJ;,58281600,129/164,0.0284,0,未達成 / 未說明,購買綠電憑證,0.15,0.01,-0.02875259017,29624,32105.554,32910.461,7.505158149,8.753311642,7.89869389,60128600,58068800,58281600,,,0,0,0,0
05007903,非上市櫃公司,金車股份有限公司,無簡稱,食品業,桃園市,31147.758,16809.18,15540.3693,,,,,,,,,,,,,,,,,9.3443274,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,31147.758,,,,,,,,,,0,0,0
80445899,非上市櫃公司,連大興有限公司,無簡稱,紡織業,桃園市,40932.56,17170.24,13063.0195,,,,,,,,,,,,,,,,,12.279768,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,40932.56,,,,,,,,,,6547.97,9637.55,9786.05
75339004,1717,長興材料工業股份有限公司,長興,石化業,高雄市,33524.416,17458.27,17360.0527,499914,1658684.01,NA,68041.31,27818.97,6910.45,3721.01,6733.25,NA,NA,NA,NA,NA,NA,NA,NA,10.0573248,0.001273694122,,,2050,相較 2020 基準年，於 2030 年減量 30%,資料不足,2020,2030,0.3,,0,否,否,建立綠色採購及與客戶合作開發低碳產品。,建立綠色採購及與客戶合作開發低碳產品,有提供,NA,"天然氣: 382,674.576 GJ; 外購電力: 242,822.446 GJ; 外購蒸汽: 3,364.365 GJ; 再生能源: 5,994.848 GJ;",188729004,74/164,0.0572,NA,未達成 / 未說明,「自主再生能源」及「外購綠電」,0.1,NA,0.08924442138,0,0,33524.416,0,0,0.7586232756,173985853,183087691,188729004,,,NA,0,0,0
54796568,非上市櫃公司,東齊染整股份有限公司,無簡稱,紡織業,桃園市,29477.177,27330.02,5650.372,,,,,,,,,,,,,,,,,8.8431531,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,34102,32617.507,29477.177,,,,,,,,,,6953.65,12099.6,12439.9
16638110,非上市櫃公司,旭德科技股份有限公司,無簡稱,電子業,新竹縣,31092.032,1571.94,27975.024,,,,,,,,,,,,,,,,,9.3276096,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,31092.032,,,,,,,,,,0,0,0
11833698,非上市櫃公司,台豐印刷電路工業股份有限公司,無簡稱,電子業,新竹縣,37169.933,867.48,29849.0781,,,,,,,,,,,,,,,,,11.1509799,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,37169.933,,,,,,,,,,0,0,0
12617727,非上市櫃公司,曜智實業股份有限公司,無簡稱,紡織業,嘉義縣,31007.227,29470.53,5376.8363,,,,,,,,,,,,,,,,,9.3021681,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,23528,29572.346,31007.227,,,,,,,,,,6492.52,15134.89,13314.71
76026851,2316,楠梓電子股份有限公司,楠梓電,電子業,高雄市,39541.921,2197.58,29449.5136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8625763,0.00186258063,,,NA,相較 2022 基準年，於 2030 年減量 NA,,2022,2030,NA,50362.63,0,否,否,,NA,未提供,NA,電力: 84571642 度; 天然氣: 382810.00 立方公尺; 柴油: 9711.2 公升; 汽油: 5195.3 公升; 液化石油氣: 0 KG;,84571642,112/164,0,0,未達成 / 未說明,NA,NA,0.016,0.1408970546,0,0,39541.921,0,0,11.86713447,93093577,77717455,84571642,,,0,0,0,0
34258318,非上市櫃公司,白馬窯業股份有限公司,無簡稱,非金屬製品加工業,桃園市,33364.183,28131.2,9011.7456,,,,,,,,,,,,,,,,,10.0092549,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,40654,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,33364.183,,,,,,,,,,0,0,0
47255947,2340,台亞半導體股份有限公司,台亞,半導體業,新竹市,27587.245,3330.34,27347.2324,8064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2761735,0.004413573544,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,深化供應商減碳合作、在地採購降低運輸風險。,深化供應商減碳合作、在地採購降低運輸風險,有提供,NA,電力: 307509 GJ; 天然氣: 23360 GJ; 汽油: 168 GJ; 柴油: 39 GJ;,73153600000,3/164,0.0077,464.1,已達成,自發自用,NA,0.01,0.1584244846,0,0,27587.245,0,0,6.415792053,64418800,67193443,73153600000,,,464.1,0,0,0
70751779,3264,欣銓科技股份有限公司,欣銓,半導體業,新竹縣,0,609.23,28659.6634,143767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0004598621398,,,2050,相較 2020 基準年，於 2030 年減量 20%,,2020,2030,0.2,NA,0,否,是,欣銓車隊規劃逐步汰換柴油貨車，轉用油電車或電動車，2023年起已開始實施。與客戶溝通減少包材、運輸設備電氣化、提升原物料在地採購占比。,與客戶溝通減少包材、運輸設備電氣化、提升原物料在地採購占比,未提供,NA,非再生電力: 702070 GJ; 再生電力: 81148 GJ; 汽油: 1364 GJ; 液化天然氣: 989 GJ; 柴油: 108 GJ; 天然氣: 36 GJ;,217560000,65/164,0.104,1535,已達成,自建再生能源發電廠及採購碳權、購買再生能源(PPA)或憑證(REC),0.2,0.01,0.03588235607,0,0,0,0,0,0,223759000,231156000,217560000,499,980,1535,0,0,0
11820053,非上市櫃公司,台灣史谷脫紙業股份有限公司,無簡稱,造紙業,台南市,31435.285,11235.97,17552.808,,,,,,,,,,,,,,,,,9.4305855,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,31435.285,,,,,,,,,,0,0,0
84149456,非上市櫃公司,矽格聯測股份有限公司,無簡稱,半導體業,新竹市,36258.708,351.98,28468.8753,,,,,,,,,,,,,,,,,10.8776124,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,36258.708,,,,,,,,,,0,0,0
16635562,非上市櫃公司,豐年豐和企業股份有限公司,無簡稱,食品業,台南市,36743.872,18929.55,6745.2736,,,,,,,,,,,,,,,,,11.0231616,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,53373,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,36327,38893.942,36743.872,,,,,,,,,,0,0,0
28042430,非上市櫃公司,欣建工業股份有限公司,無簡稱,鋼鐵業,高雄市,30199.377,14500.19,11803.8336,,,,,,,,,,,,,,,,,9.0598131,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,41346,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,30199.377,,,,,,,,,,0,0,0
16441469,非上市櫃公司,能元科技股份有限公司,無簡稱,電池製造業,台南市,34934.461,4679.71,23830.3031,33775.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4803383,無法計算,,,NA,相較 NA 基準年，於 NA 年減量 NA,,NA,NA,NA,NA,0,否,否,推動供應商減碳、低碳原物料採購、閉環回收體系。,推動供應商減碳、低碳原物料採購、閉環回收體系,有提供,NA,NA,NA,無資料,0.0814,496.62,未達成 / 未說明,自發自用,0.0856,NA,,0,0,34934.461,,,,,,NA,,,496.62,0,0,0
54393468,非上市櫃公司,美商蘋果電子股份有限公司,無簡稱,光電業,桃園市,28747.557,1262.85,25262.3696,,,,,,,,,,,,,,,,,8.6242671,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,22106,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,22372,21959.31,28747.557,,,,,,,,,,0,0,0
75992214,2007,燁興企業股份有限公司,燁興,鋼鐵業,高雄市,30161.665,11215.45,16193.1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0484995,淨利為負值,,,2050,相較 2014 基準年，於 2035 年減量 20%,,2014,2035,0.2,NA,0,否,否,屏南廠完成加熱爐燃料系統改造，主要能源從電力與低硫燃料油變成電力與天然氣。,NA,有提供,NA,電力: 235503 GJ; 天然氣: 531269 GJ;,65417500.05,123/164,0.032,1600,未達成 / 未說明,自發自用,NA,0.01,0.04918873987,0,0,30161.665,0,0,4.371283038,64557500,40701667,65417500.05,,,1600,0,0,0
43031502,非上市櫃公司,台灣普利司通股份有限公司,無簡稱,石化業,新竹縣,30738.439,11120.56,17770.7244,,,,,,,,,,,,,,,,,9.2215317,無法計算,,,,未規劃 / 資訊不足,資料不足,,,,,0,否,否,,,未提供,,,,無資料,,,未達成 / 未說明,,,,,0,0,30738.439,,,,,,,,,,0,0,0
